instance,method,seed,value,time,evaluations,feasible,gen_to_best,final_diversity
ASC_n500_R1000_s900,GA-FIX-2P+BF3,0,157919.0,2.8150448810010857,19700,True,135,0.013647200000000007
ASC_n500_R1000_s900,GA-FIX-2P+BF3,1,158020.0,3.052774562002014,19700,True,67,0.010868800000000005
ASC_n500_R1000_s900,GA-FIX-2P+BF3,2,158023.0,3.2174930090004636,19700,True,197,0.01910000000000001
ASC_n500_R1000_s900,GA-FIX-2P+BF3,3,158015.0,2.597040972999821,19700,True,99,0.011900000000000006
ASC_n500_R1000_s900,GA-FIX-2P+BF3,4,157926.0,3.354649075998168,19700,True,197,0.019029600000000008
ASC_n500_R1000_s900,GA-FIX-2P+BF3,5,157928.0,3.069746188000863,19700,True,192,0.013636000000000006
ASC_n500_R1000_s900,GA-FIX-2P+SWAP,0,157916.0,2.815746582000429,19700,True,43,0.005949600000000002
ASC_n500_R1000_s900,GA-FIX-2P+SWAP,1,157918.0,3.001981950001209,19700,True,197,0.0096968
ASC_n500_R1000_s900,GA-FIX-2P+SWAP,2,157918.0,3.098954966997553,19700,True,174,0.004520000000000001
ASC_n500_R1000_s900,GA-FIX-2P+SWAP,3,158009.0,3.1837486939984956,19700,True,76,0.0031672000000000007
ASC_n500_R1000_s900,GA-FIX-2P+SWAP,4,158011.0,2.7625936650001677,19700,True,164,0.0038984
ASC_n500_R1000_s900,GA-FIX-2P+SWAP,5,157925.0,3.184520276998228,19700,True,79,0.004993600000000001
ASC_n500_R1000_s900,GA-FIX-UX+BF1,0,158015.0,2.2076135840034112,19700,True,43,0.001736000000000001
ASC_n500_R1000_s900,GA-FIX-UX+BF1,1,158015.0,2.8970524430005753,19700,True,35,0.0018592000000000014
ASC_n500_R1000_s900,GA-FIX-UX+BF1,2,158017.0,2.9982201800012263,19700,True,52,0.0009472000000000005
ASC_n500_R1000_s900,GA-FIX-UX+BF1,3,158017.0,2.046119580998493,19700,True,52,0.0012400000000000007
ASC_n500_R1000_s900,GA-FIX-UX+BF1,4,157919.0,2.840047333000257,19700,True,59,0.0028216000000000005
ASC_n500_R1000_s900,GA-FIX-UX+BF1,5,158023.0,2.944033263000165,19700,True,41,0.0010216000000000005
ASC_n500_R1000_s900,GA-FIX-UX+BF3,0,158021.0,3.3300049970021064,19700,True,108,0.010236800000000006
ASC_n500_R1000_s900,GA-FIX-UX+BF3,1,158022.0,3.1072384440012684,19700,True,136,0.009090400000000005
ASC_n500_R1000_s900,GA-FIX-UX+BF3,2,158021.0,3.4573144690002664,19700,True,63,0.009768800000000005
ASC_n500_R1000_s900,GA-FIX-UX+BF3,3,158020.0,2.5050991770003748,19700,True,122,0.008118400000000005
ASC_n500_R1000_s900,GA-FIX-UX+BF3,4,158024.0,3.442091344997607,19700,True,103,0.009747200000000004
ASC_n500_R1000_s900,GA-FIX-UX+BF3,5,158018.0,3.1205571589998726,19700,True,79,0.011443200000000004
ASC_n500_R1000_s900,GA-FIX-UX+SWAP,0,158016.0,3.271415920000436,19700,True,127,0.008889600000000001
ASC_n500_R1000_s900,GA-FIX-UX+SWAP,1,157927.0,2.903473590999056,19700,True,116,0.004531200000000001
ASC_n500_R1000_s900,GA-FIX-UX+SWAP,2,158021.0,3.351357323997945,19700,True,118,0.012235200000000005
ASC_n500_R1000_s900,GA-FIX-UX+SWAP,3,158022.0,3.3900543530035065,19700,True,82,0.0037200000000000015
ASC_n500_R1000_s900,GA-FIX-UX+SWAP,4,158021.0,2.5765237159976095,19700,True,186,0.0031984000000000005
ASC_n500_R1000_s900,GA-FIX-UX+SWAP,5,158020.0,2.6499792280010297,19700,True,111,0.007664000000000002
ASC_n500_R1000_s901,GA-FIX-1P+BF1,0,158703.0,2.729532139001094,19700,True,177,0.002802400000000001
ASC_n500_R1000_s901,GA-FIX-1P+BF1,1,158705.0,2.6736388329991314,19700,True,173,0.0029232000000000004
ASC_n500_R1000_s901,GA-FIX-1P+BF1,2,158706.0,2.632622884997545,19700,True,156,0.002860000000000001
ASC_n500_R1000_s901,GA-FIX-1P+BF1,3,158702.0,2.6749993310004356,19700,True,98,0.0023544000000000004
ASC_n500_R1000_s901,GA-FIX-1P+BF1,4,158805.0,2.655155647000356,19700,True,61,0.0012304
ASC_n500_R1000_s901,GA-FIX-1P+BF1,5,158701.0,2.5911158790004265,19700,True,30,0.002421600000000001
ASC_n500_R1000_s901,GA-FIX-1P+BF3,0,158817.0,2.482716509999591,19700,True,145,0.011902400000000004
ASC_n500_R1000_s901,GA-FIX-1P+BF3,1,158808.0,3.1034285530004126,19700,True,123,0.011457600000000007
ASC_n500_R1000_s901,GA-FIX-1P+BF3,2,158813.0,2.9834309090001625,19700,True,101,0.012282400000000006
ASC_n500_R1000_s901,GA-FIX-1P+BF3,3,158808.0,3.1896487830017577,19700,True,185,0.013580000000000005
ASC_n500_R1000_s901,GA-FIX-1P+BF3,4,158804.0,3.170344287998887,19700,True,197,0.014039200000000005
ASC_n500_R1000_s901,GA-FIX-1P+BF3,5,158820.0,3.252835403000063,19700,True,117,0.010240800000000003
ASC_n500_R1000_s901,GA-FIX-1P+SWAP,0,158713.0,3.0968952240000363,19700,True,192,0.008288800000000002
ASC_n500_R1000_s901,GA-FIX-1P+SWAP,1,158806.0,3.1584763079990807,19700,True,74,0.005648
ASC_n500_R1000_s901,GA-FIX-1P+SWAP,2,158806.0,2.1562292380003782,19700,True,54,0.0040656
ASC_n500_R1000_s901,GA-FIX-1P+SWAP,3,158807.0,3.2256713530005072,19700,True,192,0.012327200000000002
ASC_n500_R1000_s901,GA-FIX-1P+SWAP,4,158716.0,3.0956699670023227,19700,True,155,0.005306400000000002
ASC_n500_R1000_s901,GA-FIX-1P+SWAP,5,158810.0,3.1815155840013176,19700,True,178,0.014872000000000002
ASC_n500_R1000_s901,GA-FIX-2P+BF1,0,158700.0,2.7004761489988596,19700,True,36,0.003957600000000001
ASC_n500_R1000_s901,GA-FIX-2P+BF1,1,158714.0,2.79009278599915,19700,True,36,0.0022568
ASC_n500_R1000_s901,GA-FIX-2P+BF1,2,158705.0,2.7473747069998353,19700,True,53,0.0035136000000000013
ASC_n500_R1000_s901,GA-FIX-2P+BF1,3,158703.0,1.7899261499987915,19700,True,48,0.003192000000000002
ASC_n500_R1000_s901,GA-FIX-2P+BF1,4,158703.0,2.1742977509966295,19700,True,25,0.002748800000000001
ASC_n500_R1000_s901,GA-FIX-2P+BF1,5,158704.0,2.5547620819997974,19700,True,48,0.003866400000000002
ASC_n500_R1000_s901,GA-FIX-2P+BF3,0,158809.0,3.2348663459997624,19700,True,174,0.010851200000000005
ASC_n500_R1000_s901,GA-FIX-2P+BF3,1,158813.0,2.8321477150020655,19700,True,119,0.009448800000000005
ASC_n500_R1000_s901,GA-FIX-2P+BF3,2,158813.0,2.8505171000033442,19700,True,92,0.007895200000000005
ASC_n500_R1000_s901,GA-FIX-2P+BF3,3,158808.0,3.4323824099992635,19700,True,174,0.011364800000000006
ASC_n500_R1000_s901,GA-FIX-2P+BF3,4,158814.0,3.264919152999937,19700,True,155,0.006495200000000003
ASC_n500_R1000_s901,GA-FIX-2P+BF3,5,158810.0,3.0021100789999764,19700,True,57,0.010540000000000006
